TC Reductions
"10000410012008RTRZ HOLDINGS, LLC    1 WATER STREET       000000962094"
10000500102009RMANUFACTURERS HANVRTR115 BROAD STREET     000023000004
10001000142008RBROAD FINANCIAL CENTE33 WHITEHALL STREET  000020000004
10001000152008RMSA TWINS LTD.       27 WHITEHALL STREET  000002740004
"10001000162008R90 BROAD STREET, LLC 90 BROAD STREET      000011200004"
10001000192009RJMW RESTAURANT CORP  25 BRIDGE STREET     000004640004
10001100142009RBEAVER TOWERS INC    26 BEAVER STREET     000006540002
10001100212009R80 BROAD LLC         80 BROAD STREET      000010300004
10001601402009RAMERICAN EXPRESS CO  200 VESEY STREET     000127000004
10001613012008R                     102 NORTH END AVENUE 000072815004
10001613012009R                     102 NORTH END AVENUE 000048020004
10001613022008R                     102 NORTH END AVENUE 000201000004
10001614012009R                     30 LITTLE WEST STREET000000660004
10001711012008RBOMBAY INTERNATIONALG33 RECTOR STREET     000001272394
10001711012009RBOMBAY INTERNATIONALG33 RECTOR STREET     000002674174
10001810012009RGREENWICH CLUB RESIDE88 GREENWICH STREET  000002920004
10001900132008RSYMS CORP            42 TRINITY PLACE     000003650004
10001900132009RSYMS CORP            42 TRINITY PLACE     000004550004
10002000092008R45 BROADWAY LLC      45 BROADWAY          000003500004
10002000092009R45 BROADWAY LLC      45 BROADWAY          000003500004
10002000132008R49 BROADWAY          49 BROADWAY          000002000004
10002000132009R49 BROADWAY          49 BROADWAY          000002000004
"10002200202009R32-42 BROADWAY OWNER,42 BROADWAY          000005350004"
10002300502008RNY STOCK EXCHANGE BLD20 BROAD STREET      000040350004
10002500102009RWALWILHAL ASSOCIATES 41 BROAD STREET      000006950004
10002800012008R3 HANOVER SQUARE OWNE3 HANOVER SQUARE     000003650002
10002800012009R3 HANOVER SQUARE OWNE3 HANOVER SQUARE     000010250002
10002800152009RCALLAGHAN ENTERPRISES80 BEAVER STREET     000001025004
10002900362009RINTESA SANPAOLO S.P.A1 WILLIAM STREET     000005300004
10002910012009R                     48 BEAVER STREET     000000203364
10003000052009RWATER/PEARL ASSOCIATE80 PEARL STREET      000007500004
10003000192009 SEVEN HANOVER ASSOCIA7 HANOVER SQUARE     000012500004
10003210012008RNEW WATER STREET CORP55 WATER STREET      000002840324
"10003500102009 230 CENTRAL CO., LLC 111 WALL STREET      000054000004"
10003900042008ROTTO GERDAU CO.      80 WALL STREET       000003675004
10003900042009ROTTO GERDAU CO.      80 WALL STREET       000004530004
10003900122009 80 PINE LLC          110 MAIDEN LANE      000031500004
10004000012009RSAHN EAGLE LLC       72 WALL STREET       000018450004
10004000032009 PGREF II 60 WALL STRE60 WALL STREET       000197500004
10004100012009RSAHN EAGLE LLC       66 PINE STREET       000067400004
10004112012009RRPS 56 LLC           56 PINE STREET       000003997434
"10004112022009RSARAN, MOHAN         56 PINE STREET       000000243452"
10004112042008RRPS 56 LLC           56 PINE STREET       000000126334
10004112042009RRPS 56 LLC           56 PINE STREET       000000123654
10004300052009R30 W.S.L.L.C. C/O THE30 WALL STREET       000002050004
10004400012009RCHASE MANHATTAN BANK 26 NASSAU STREET     000037500004
10004600012009RFIELDSTONE CAPITAL IN2 WALL STREET        000002500004
10004710012008R120 BROADWAY HOLDINGS120 BROADWAY         000080838864
10005210022009R                     112 LIBERTY STREET   000002040002
10005300332009R110 GREENWICH STREETA110 GREENWICH STREET 000005800002
"10005300372009RALEGER REALTY2, INC. 102 GREENWICH STREET 000002340004"
10005300402009RUNION & COURT REALTYC94A GREENWICH STREET 000001305004
10006210012009 BROOKFIELD PROPERTIES1 LIBERTY PLAZA      000131748584
10006400012009RMAIDEN HOTEL LLC     51 NASSAU STREET     000013820004
10006400082008R55 LIBERTY OWNERS COR53 LIBERTY STREET    000005200002
10006400082009R55 LIBERTY OWNERS COR53 LIBERTY STREET    000016450002
10006400102008R67 LIBERTY RCD LLC   67 LIBERTY STREET    000000980004
10006400102009R67 LIBERTY RCD LLC   67 LIBERTY STREET    000001205004
10006400232009R14 MAIDEN LLC        14 MAIDEN LANE       000000205002B
10006600012009RFED RESERVE BK NY    19 LIBERTY STREET    000112000004
10006700012009 59 MAIDEN LANE ASSOCI66 JOHN STREET       000032000004
10006700232008RBBV US REAL ESTATE FU56 NASSAU STREET     000016929004
10006700232009RBBV US REAL ESTATE FU56 NASSAU STREET     000012591004
10006911022009R100 JOHN MAZAL LLC   90 JOHN STREET       000030850002
10007000432008R160 WATER ST. ASSOCIA160 WATER STREET     000021400004
10007000432009R160 WATER ST. ASSOCIA160 WATER STREET     000010000004
10007010012009R                     125 MAIDEN LANE      000000137494
"10007200142009RSWH FRONT STREET,    165 FRONT STREET     000000445004"
10007200312008R80 SOUTH REALTY ASSOC80 SOUTH STREET      000009300004
10007200312009R80 SOUTH REALTY ASSOC80 SOUTH STREET      000004485004
10007600012009RCOUNTRY CLUB RECOVERY64 FULTON STREET     000003090004
10007600072009R27 CLIFF STREET REALT27 CLIFF STREET      000003370004
10007600282009R76 FULTON ST LLC     70 FULTON STREET     000000965004
10007700012008RHENRY 85             87 JOHN STREET       000004300002
10007700012009RHENRY 85             87 JOHN STREET       000003800002
"10007700082008R110 WILLIAM, LLC     110 WILLIAM STREET   000019500004"
"10007700082009R110 WILLIAM, LLC     110 WILLIAM STREET   000010500004"
10007800042008RWILLIAM & JOHN REALTY123 WILLIAM STREET   000031000004
10007810022009RCASTEGA-121-123 FULTO114 FULTON STREET    000001287822C
10007812012009RNASSAU STREET EQUITIE80 NASSAU STREET     000003929222
10007813012009RDUTCH LAND LLC       9 DUTCH STREET       000000822984
10007900032008RGHB 83 NASSAU LLC    83 NASSAU STREET     000000570004
10007900142008RVJHC DEVELOPMENT CORP15 JOHN STREET       000000655004
10008000042009RCDL (NEW YORK) LIMITE55 CHURCH STREET     000067150004
10008800102009RGREYSTONE PROPERTIESV30 VESEY STREET      000002050004
10008900032008RFRIEDMAN FAMILY REAL 143 FULTON STREET    000000900004
"10009000122009RSHARONARN ASSOCIATES,33 PARK ROW          000000450004"
"10009100112009RCMG GROUP, LLC       125 FULTON STREET    000000530004"
